"","name_country","Distributor Group","sumcountryis_air","sumcountryis_nat.soil_offfield","sumcountryis_water_offfield","sumcountryis_agr.soil","sumvaluedistributor","sumcountryis"
"440","INDONESIA","SUMITOMO CHEMICAL",89287066.5692642,1014625.9262767,107360833.609717,69751031.433934,153.929,267413557.539192
"441","INDONESIA","SYNGENTA",10287971460.9908,463653501.544483,3887458240.72018,32218474636.5527,119930.185,46857557839.8082
"442","INDONESIA","UNITED-PHOSPHOROUS/UPL",1714566201.22348,50883281.7146533,496424514.147704,3506338006.70363,6719.615,5768212003.78946
"443","INDONESIA","VARIOUS",72661586177.3501,6436823900.07293,14174176103.0199,445150483264.416,213214.245,538423069444.859
"444","IRAN","VARIOUS",0,0,0,0,156056.47,0
"445","IRELAND","ADAMA",1233311.29331618,38028.5287146628,184178.198378474,1207777.16393346,413.865,2663295.18434277
"446","IRELAND","ALBAUGH",1922.70161866972,2.25442404486456,190.901847499462,150.917800140239,0,2266.77569035429
"447","IRELAND","BASF",11584723.3176853,613410.132534027,2473891.34849938,27575410.7373134,13972.435,42247435.5360321
"448","IRELAND","BAYER-CROPSCIENCE",7938782.01754847,454263.883911184,475845.554363351,15875300.2694255,12045.151,24744191.7252486
"449","IRELAND","BELCHIM",94273.5476578999,5098.68009008896,5493.24806374431,121072.616329805,0,225938.092141538
"450","IRELAND","CORTEVA-(DOW/DUPONT)",44607937.9276323,1351385.65342535,3020083.35013854,34317209.8662227,5261.49,83296616.797419
"451","IRELAND","DE-SANGOSSE",0,0,0,0,0,0
"452","IRELAND","FMC",6954.1502942228,247.13073364962,508.541646827023,8295.8201385637,76.885,16005.6428132631
"453","IRELAND","GOWAN",1241.07093287006,288.751442134506,969.947072500843,19357.2535569648,0,21857.0230044702
"454","IRELAND","NUFARM",5674318.19791665,513456.520985327,212132.324991901,26416472.5177277,251.302,32816379.5616216
"455","IRELAND","SIPCAM-OXON",24104459.6440691,668298.01516515,1644384.33552134,14775335.384781,65.87,41192477.3795367
"456","IRELAND","SUMITOMO CHEMICAL",3998765.74748583,60608.2526977916,495230.526534726,2526372.09039322,90.157,7080976.61711157
"457","IRELAND","SYNGENTA",461009504.630579,12783428.8469402,36499144.5232674,275574030.825527,8109.783,785866108.826313
"458","IRELAND","UNITED-PHOSPHOROUS/UPL",43421313.7343369,1181339.60861463,3387938.78040515,23377405.3479148,160.048,71367997.4712715
"459","IRELAND","VARIOUS",319087234.616023,11593502.6766787,36797206.2403831,396136412.31628,4796.141,763614355.849365
"460","ISRAEL","ADAMA",607787434.172923,27384420.7966653,174165280.178493,4943348305.27338,22248.807,5752685440.42146
"461","ISRAEL","VARIOUS",2838902058.83544,176289520.592392,511069868.624507,17296784007.8563,60620.577,20823045455.9087
"462","ITALY","ADAMA",2291350818.52252,291217365.5634,1030275182.36564,3036432077.24279,35816.258,6649275443.69435
"463","ITALY","BASF",1994964287.08887,627562066.710463,783806792.756047,4570247762.14257,125997.876,7976580908.69795
"464","ITALY","BAYER-CROPSCIENCE",1118219202.01374,400010930.305527,314367093.610757,3973036939.58287,124713.633,5805634165.51289
"465","ITALY","BELCHIM",45040035.4059981,15203768.5159056,9697452.18381207,919586246.712072,13017.909,989527502.817788
"466","ITALY","COMPO",0,0,0,0,137.338,0
"467","ITALY","CORTEVA-(DOW/DUPONT)",2464212814.40723,912522872.109973,1988100684.62325,6532046216.34257,140251.493,11896882587.483
"468","ITALY","DIACHEM",19709293.7173032,8067229.12488555,13081110.5338505,75789726.0473009,4748.418,116647359.42334
"469","ITALY","FMC",23813097.5369718,4045008.5573239,5456193.44184281,161443492.550179,6220.074,194757792.086318
"470","ITALY","GOWAN",230060757.963404,13383410.7137294,151541459.285342,119736352.901399,8609.257,514721980.863875
"471","ITALY","ISAGRO",0,0,0,315192634.086428,156,315192634.086428
"472","ITALY","MITSUI-CHEMICAL-AGRO-SANKYO",4390667.23969839,1944164.66816197,961176.309499706,533425303.156268,5225.413,540721311.373628
"473","ITALY","NUFARM",310234.844619849,31094.3220028962,13971.123813355,2199824.29520276,896.539,2555124.58563886
"474","ITALY","SAPEC",1355690.37218152,19948.2681497312,661834.038775274,1023521.18880191,236.301,3060993.86790844
"475","ITALY","SCOTT",3502675.60469853,339602.026354072,450950.57095331,22766176.9587912,750,27059405.1607971
"476","ITALY","SIPCAM-OXON",791325483.572478,92669655.9380738,697375158.005893,825583992.443466,43128.48,2406954289.95991
"477","ITALY","SUMITOMO CHEMICAL",1501116779.28428,742793598.049683,453394005.417359,4729363461.79537,31593.716,7426667844.54669
"478","ITALY","SUTERRA",372.6513490354,971.934337719546,4005.50249063111,12460.4348451298,4641.814,17810.5230225158
"479","ITALY","SYNGENTA",4613267726.88145,1149347305.94838,2730024443.16784,10769742393.909,171602.134,19262381869.9067
"480","ITALY","UNITED-PHOSPHOROUS/UPL",2366817790.69648,1293540155.34293,159964666.890592,7923573716.76194,23921.556,11743896329.6919
"481","ITALY","VARIOUS",12816223346.9096,6279777042.86542,1115996447.38754,52928513721.2427,176612.796,73140510558.4053
"482","IVORY-COAST","VARIOUS",0,0,0,0,91298.627,0
"483","JAPAN","ADAMA",11187278.8374787,1196775.35793841,766261.10837482,82562661.6420626,8013.656,95712976.9458545
"484","JAPAN","ADEKA",401903004.129338,51437970.4841362,90518939.1822493,3969840132.17103,110140.831,4513700045.96676
"485","JAPAN","AGRO-KANESHO",1128918800.32413,8299722.42192973,323947091.226499,773708347.025885,53733.514,2234873960.99845
"486","JAPAN","BASF",73918115.6190189,6886577.68006524,38002712.4057695,568872318.34996,52505.864,687679724.054813
"487","JAPAN","BAYER-CROPSCIENCE",1941001810.65733,3442739.64440148,559900794.379946,682562518.562841,175605.315,3186907863.24452
"488","JAPAN","CORTEVA-(DOW/DUPONT)",206195764.384933,23795182.4417267,108792781.200262,2257652704.99644,90643.479,2596436433.02337
"489","JAPAN","FMC",8956283.08018025,257827.819127786,2025793.70697255,17850280.552457,18663.811,29090185.1587376
"490","JAPAN","HOKKO",347793981.047572,44207465.2719012,107447693.244764,3618499259.20362,136875.235,4117948398.76785
"491","JAPAN","IDEMITSU-KOSAN",0,0,0,0,3092.278,0
"492","JAPAN","ISHIHARA-SANGYO",123065246.03265,1089418.44333419,26999092.2201449,109464611.364607,54149.437,260618368.060736
"493","JAPAN","KAKEN",9541867.9122714,77770.582022654,10217418.1290777,8570763.50739392,7881.384,28407820.1307656
"494","JAPAN","KUMIAI",550748069.614203,23550718.9068429,128081190.855018,3162940021.28031,140496.687,3865320000.65638
"495","JAPAN","KYOYU-AGRI",119474327.068573,7345043.71062994,48298165.5845044,789227774.166198,75248.148,964345310.529905
"496","JAPAN","LONZA",0,0,0,0,775.067,0
"497","JAPAN","MEIJI-SEIKA",120370291.097858,21439885.0078606,2244010.04304866,1865906514.64701,51199.35,2009960700.79578
"498","JAPAN","MITSUI-CHEMICAL-AGRO-SANKYO",228870717.465205,35607999.5672923,9517005.00045021,3565928413.04755,132755.244,3839924135.0805
"499","JAPAN","NIPPON-KAYAKU",29848838.9397103,4151789.37284107,19899290.2260028,1118260627.34147,25535.833,1172160545.88002
"500","JAPAN","NIPPON-SODA-CO.LTD",90090988.7349908,8232656.16046892,11943749.5047555,675250493.370292,74389.648,785517887.770507
"501","JAPAN","NISSAN-CHEMICALS",206293984.468792,14576401.7698263,60557972.7871678,1498029203.5901,229205.863,1779457562.61589
"502","JAPAN","NUFARM",81448.6383274376,92.7973120590654,21030.8502810862,6393.10028055759,2354.382,108965.38620114
"503","JAPAN","SDS-BIOTECH",114767093.271463,3244776.35204739,22108477.0145666,240254894.9179,6036.357,380375241.555977
"504","JAPAN","SUMITOMO CHEMICAL",1417398599.76905,35998917.4555557,742237405.08451,4242270855.91261,213104.62,6437905778.22173
"505","JAPAN","SYNGENTA",358265837.28358,18708131.8681173,116531357.007309,2554310978.06762,180816.452,3047816304.22662
"506","JAPAN","UNITED-PHOSPHOROUS/UPL",65085713.7460363,4618710.70800013,10687666.5432042,319432894.974454,26454.027,399824985.971694
"507","JAPAN","VARIOUS",1931858914.58188,301745096.073978,151169956.977598,24367409120.1283,207654.688,26752183087.7617
"508","KAZAKHSTAN","ADAMA",0,0,0,456104.025356193,4.358,456104.025356193
"509","KAZAKHSTAN","AVGUST",146925793.648057,2933725.43396445,66298310.873261,918313762.117546,17051.285,1134471592.07283
"510","KAZAKHSTAN","BASF",136652141.040121,3757073.83302883,36873968.9316576,301879267.816941,16063.874,479162451.621748
"511","KAZAKHSTAN","BAYER-CROPSCIENCE",10747247.3602659,533428.029282044,744250.942751856,68296552.1369624,13042.487,80321478.4692622
"512","KAZAKHSTAN","CORTEVA-(DOW/DUPONT)",85085819.2289,2205783.84684617,49977197.4223839,153146374.018966,2105.175,290415174.517096
"513","KAZAKHSTAN","FMC",4904596.25779795,192100.84880149,459376.068282087,12626813.6903465,4498.891,18182886.8652281
"514","KAZAKHSTAN","NUFARM",11333987.3567447,4402063.13625883,1440685.44395019,224080149.958555,1548.272,241256885.895509
"515","KAZAKHSTAN","SUMITOMO CHEMICAL",138582.641225062,11449.3122133136,130187.729114483,768329.629569854,81.028,1048549.31212271
"516","KAZAKHSTAN","SYNGENTA",499417582.896571,5445977.95648743,280696003.222179,443761347.366762,13491.601,1229320911.442
"517","KAZAKHSTAN","UNITED-PHOSPHOROUS/UPL",55553524.6277485,1495939.76837648,32551491.4493212,145033577.856187,3405.39,234634533.701634
"518","KAZAKHSTAN","VARIOUS",406422959.285816,12462938.9763741,167448950.910689,1018770282.40237,38330.863,1605105131.57525
"519","KENYA","VARIOUS",27295867.9164642,2330336.09968251,4846918.62487907,157446590.669277,99183.823,191919713.310303
"520","KOREA-SOUTH","BAYER-CROPSCIENCE",108510844.270459,5261409.68505852,27401751.520009,363090022.931265,67559.599,504264028.406791
"521","KOREA-SOUTH","SYNGENTA",382809912.390515,8371110.76080573,409514318.522751,662696313.5449,48768.507,1463391655.21897
"522","KOREA-SOUTH","VARIOUS",7971447471.04812,513676467.938809,3944274961.5141,41400672728.5813,638490.779,53830071629.0823
"523","KYRGYZSTAN","VARIOUS",0,0,0,0,8242,0
"524","LATVIA","ADAMA",7307857.58511067,345692.538586662,1107749.04957864,10786979.3918353,1516.74,19548278.5651113
"525","LATVIA","BASF",40041102.1170726,1444628.39231121,10250429.3023355,68047976.6218315,10310.869,119784136.433551
"526","LATVIA","BAYER-CROPSCIENCE",9828521.23787076,550274.274667694,601385.283507681,16450470.6904826,8794.945,27430651.4865288
"527","LATVIA","CORTEVA-(DOW/DUPONT)",76373.815401142,280.205478637212,14640.3345746888,11689.7824909251,81.799,102984.137945393
"528","LATVIA","FMC",712075.03470792,46065.4847641397,40235.849014777,1251389.11090617,674.751,2049765.47939301
"529","LATVIA","NUFARM",10309798.2219931,121318.027167454,5503334.32061587,3966732.25678151,628.254,19901182.8265579
"530","LATVIA","SYNGENTA",11577976.5456594,404578.22266106,4539423.99011331,9530239.97265789,3675.568,26052218.7310917
"531","LATVIA","UNITED-PHOSPHOROUS/UPL",15899766.5530154,74488.752740608,4949990.2228608,1379004.496617,23.502,22303250.0252338
"532","LATVIA","VARIOUS",2908424.66753444,83610.1740846988,836733.761204868,2593253.07398582,4452.81,6422021.67680982
"533","LITHUANIA","ADAMA",17487765.4605661,985777.068144698,2040775.77572493,25574269.7888801,6278.915,46088588.0933158
"534","LITHUANIA","BASF",56454832.8636738,1216859.91973152,15425499.5329765,49793129.984268,15549.22,122890322.30065
"535","LITHUANIA","BAYER-CROPSCIENCE",21801551.5562066,918095.170309594,1519791.14080096,22877765.0412423,14373.566,47117202.9085595
"536","LITHUANIA","CORTEVA-(DOW/DUPONT)",21160.8765982021,77.5702261635915,4058.17662624889,3902.2737406169,20.124,29198.8971912315
"537","LITHUANIA","FMC",2245818.08839806,294949.338097311,63738.5280725708,6169693.25620548,1350.373,8774199.21077342
"538","LITHUANIA","NIPPON-SODA-CO.LTD",7215.02658091737,369.743964692801,425.955810354472,6906.24158266944,270.364,14916.9679386341
"539","LITHUANIA","NUFARM",19536973.8217485,1085598.12545805,6988664.07457956,24720737.3057512,1450.948,52331973.3275373
"540","LITHUANIA","SYNGENTA",209345904.071258,1609420.07757573,26111344.9369166,36435201.8023869,7770.988,273501870.888137
"541","LITHUANIA","UNITED-PHOSPHOROUS/UPL",141087157.523657,660976.579065787,43923824.6195766,17223070.0920967,454.788,202895028.814396
"542","LITHUANIA","VARIOUS",20823291.9903633,824159.534883034,2042392.76062719,19893249.8459396,11584.103,43583094.1318132
"543","MACEDONIA","ADAMA",12730784.3654331,103817.084335442,2399254.44965015,2399918.26149419,205.237,17633774.1609128
"544","MACEDONIA","BASF",13032532.7488569,179569.269141878,1729813.29502975,10556645.788101,1452.843,25498561.1011295
"545","MACEDONIA","BAYER-CROPSCIENCE",3715746.25879042,26307.2659943023,514485.432540894,499066.052159041,503.596,4755605.00948466
"546","MACEDONIA","CORTEVA-(DOW/DUPONT)",5246246.381618,101611.249943581,1403248.53950919,4815998.67766349,450.225,11567104.8487343
"547","MACEDONIA","SYNGENTA",12453949.4640912,681283.143491908,1728065.33670177,32968916.390483,666.207,47832214.3347678
"548","MACEDONIA","VARIOUS",128283304.869687,10074436.2711936,36102870.2714442,248326304.011027,2644.918,422786915.423351
"549","MALAWI","ADAMA",28916074.3032326,4859545.53422924,6227262.3808282,50491517.9555678,1459.595,90494400.1738578
"550","MALAWI","BASF",9781156.6122766,1203658.74934014,5536717.22225351,81103928.6373535,4600.085,97625461.2212237
"551","MALAWI","BAYER-CROPSCIENCE",31362970.2807804,3317008.73837845,4312400.30453399,193043352.646018,2610.875,232035731.96971
"552","MALAWI","CORTEVA-(DOW/DUPONT)",3951292.51954028,548544.134376173,317822.059042557,49059081.1317928,653.266,53876739.8447518
"553","MALAWI","MITSUI-CHEMICAL-AGRO-SANKYO",10366.4175013181,528.837187472484,767.846068717665,35614.7733686795,164.353,47277.8741261877
"554","MALAWI","SYNGENTA",418849889.693966,2479145.59176367,422961426.397469,135096770.14673,5985.712,979387231.829929
"555","MALAWI","UNITED-PHOSPHOROUS/UPL",8381936.91336236,904474.876556933,1337066.15288716,77648885.4294149,925.681,88272363.3722213
"556","MALAWI","VARIOUS",2279917303.79923,185991692.70898,2264153068.50773,3648222333.94478,7163.235,8378284398.96073
"557","MALAYSIA","BAYER-CROPSCIENCE",64525748.8605931,2695054.98659482,27178097.6998887,218502793.169013,20247.795,312901694.716089
"558","MALAYSIA","CORTEVA-(DOW/DUPONT)",319403806.355068,14529308.6973204,428368054.88015,1916554111.25093,14199.387,2678855281.18347
"559","MALAYSIA","NUFARM",169724241.278619,1122464.30143303,135112555.655037,86370777.0957761,1287.988,392330038.330865
"560","MALAYSIA","SYNGENTA",724144425.456727,16503365.3851714,528588592.65061,1245648729.44899,20593.772,2514885112.9415
"561","MALAYSIA","VARIOUS",6015650194.90179,146290339.423009,3727287918.80815,11579651541.4469,74159.258,21468879994.5798
"562","MEXICO","ADAMA",2134788439.64999,70451505.8081151,337671637.901798,6440823461.06122,29347.13,8983735044.42112
"563","MEXICO","AMVAC",108481154.475959,11469796.2114324,7141402.0537582,1419768306.40631,2728.162,1546860659.14746
"564","MEXICO","BASF",351166536.629173,24599201.9168424,35851216.6691177,1806472646.4311,65301.859,2218089601.64624
"565","MEXICO","BAYER-CROPSCIENCE",458438893.515436,67504246.9237466,36860866.1028262,4682170564.51121,125288.363,5244974571.05322
"566","MEXICO","CORTEVA-(DOW/DUPONT)",1047069224.00556,98537214.7026364,1169505164.9143,9803188399.14799,109721.6,12118300002.7705
"567","MEXICO","FMC",6406490169.0501,81165905.977683,1836424518.90338,7253151373.58837,95738.782,15577231967.5195
"568","MEXICO","GOWAN",2343942581.53499,65485526.9603169,626407762.473717,3967229172.44161,26311.216,7003065043.41063
"569","MEXICO","SIPCAM-OXON",109639.454913367,5600.27306086119,5952.58131323701,311207.665888156,23.156,432399.975175622
"570","MEXICO","SUMITOMO CHEMICAL",2780560966.53406,41768410.3234934,1346735858.83464,3535958478.05295,47566.201,7705023713.74515
"571","MEXICO","SUMITOMO-CORP",380056.337871409,1128.27768449378,107344.779240782,56885.8978269467,8.121,545415.292623631
"572","MEXICO","SYNGENTA",5787920042.23896,199153160.878931,1086954506.94987,13377953521.6576,133947.915,20451981231.7253
"573","MEXICO","UNITED-PHOSPHOROUS/UPL",1574044224.92694,101075143.971221,412225082.084761,8898602780.2042,90626.91,10985947231.1871
"574","MEXICO","VARIOUS",11218459063.9444,885895311.163405,2548971116.54741,69088569925.914,286164.368,83741895417.5693
"575","MOROCCO","BASF",134250669.749595,5325378.23477023,55590496.5062148,274359965.635332,7527.773,469526510.125912
"576","MOROCCO","BAYER-CROPSCIENCE",4967748.29258701,228491.603136981,732414.249644118,16984378.220207,11781.058,22913032.3655751
"577","MOROCCO","MITSUI-CHEMICAL-AGRO-SANKYO",493552.703012946,24576.2399772525,584134.658417786,1655020.43785049,11.347,2757284.03925847
"578","MOROCCO","SYNGENTA",96223454.7113946,12495260.9146731,5158877.38846525,896804353.119845,10196.49,1010681946.13438
"579","MOROCCO","UNITED-PHOSPHOROUS/UPL",2820239.25606003,296755.523236775,148759.238170838,23987366.0958014,332.565,27253120.1132691
"580","MOROCCO","VARIOUS",1204273639.46543,92191567.9372177,498861896.655623,6638982927.64207,83043.367,8434310031.70034
"581","MOZAMBIQUE","BASF",7874375.87574132,1109304.74862544,4237227.28285732,74711867.1027033,1305.781,87932775.0099274
"582","MOZAMBIQUE","BAYER-CROPSCIENCE",2395134.04121973,150340.890012581,1735240.34344096,6985163.65473452,1643.807,11265878.9294078
"583","MOZAMBIQUE","CORTEVA-(DOW/DUPONT)",2001076.31980003,135218.334645279,147443.567110824,9052491.42220331,1129.904,11336229.6437594
"584","MOZAMBIQUE","SUMITOMO CHEMICAL",2134776.00635153,237385.640765876,4673829.28438049,15986104.0417613,28.517,23032094.9732592
"585","MOZAMBIQUE","SYNGENTA",22027282.9759862,389734.800173656,13189188.8351992,60719725.8656043,1321.059,96325932.4769634
"586","MOZAMBIQUE","UNITED-PHOSPHOROUS/UPL",2253746627.85797,254123603.170642,2813737143.56138,5422106427.84382,8333.187,10743713802.4338
"587","MOZAMBIQUE","VARIOUS",5735730698.86509,273982257.024008,2954393081.47187,8057844399.29281,11669.552,17021950436.6538
"588","NAMIBIA","ADAMA",962259.400439159,470436.97758543,793894.416185761,3416183.34196498,22.548,5642774.13617533
"589","NAMIBIA","BASF",4481.95836525191,578.560751075736,179.691288992961,372178.490000042,111.607,377418.700405362
"590","NAMIBIA","BAYER-CROPSCIENCE",2597147.87500382,265723.235831332,315086.423309031,18672763.2948935,254.002,21850720.8290377
"591","NAMIBIA","CORTEVA-(DOW/DUPONT)",5099961.32853501,489269.77938638,456084.764590339,31985515.1845249,185.947,38030831.0570367
"592","NAMIBIA","SUMITOMO CHEMICAL",2004.42843730114,2362.92188392346,1727.59159691976,14158.7266565537,47.861,20253.6685746981
"593","NAMIBIA","SYNGENTA",9899609.93553256,789471.742113698,5681715.42344723,4908817.77514351,70.054,21279614.876237
"594","NAMIBIA","UNITED-PHOSPHOROUS/UPL",1134386.72938643,201539.076994793,97887.2491227631,5358980.92056866,34.966,6792793.97607264
"595","NAMIBIA","VARIOUS",16225619.1520014,2855831.24262637,40229635.3177249,176415974.904543,393.497,235727060.616895
"596","NETHERLANDS","ADAMA",79734062.6427219,2004605.61714127,9645855.78687504,251115634.567644,22362.208,342500158.614383
"597","NETHERLANDS","BASF",338851203.051738,24199926.7140446,42979499.5835165,1743688658.55361,47231.195,2149719287.90291
"598","NETHERLANDS","BAYER-CROPSCIENCE",199409455.09859,6529594.48919246,14760682.3112205,790834816.415094,83498.921,1011534548.3141
"599","NETHERLANDS","BELCHIM",95936472.3832694,4535910.52192701,5215802.68694362,1104182751.5111,24812.544,1209870937.10324
"600","NETHERLANDS","CORTEVA-(DOW/DUPONT)",30134772.2691014,1542857.52791845,2009973.94538938,289055080.422261,38135.951,322742684.16467
"601","NETHERLANDS","FMC",4467694.80021051,332838.070302681,248722.208442216,21111764.4310722,5549.008,26161019.5100276
"602","NETHERLANDS","KWIZDA-AGRO",0,0,0,446787.592204368,0.796,446787.592204368
"603","NETHERLANDS","MITSUI-CHEMICAL-AGRO-SANKYO",107404464.128549,5806727.31030711,5291420.18096673,1858464948.4771,37616.615,1976967560.09692
"604","NETHERLANDS","NUFARM",9011437.24463233,490098.457517987,792651.349827781,21943373.1367294,12195.748,32237560.1887075
"605","NETHERLANDS","SYNGENTA",294114428.660592,13318066.2694538,58678184.7561447,1054974455.09508,55221.194,1421085134.78127
"606","NETHERLANDS","UNITED-PHOSPHOROUS/UPL",101284930.257638,5173302.01514674,5417870.13443319,1176514602.44042,14350.629,1288390704.84764
"607","NETHERLANDS","VARIOUS",80294128.744889,3419830.75828443,4448661.63615272,1025810457.0804,14600.452,1113973078.21973
"608","NEW ZEALAND","ADAMA",114150498.072824,6804126.55996263,26804508.5324084,460388444.992514,11479.485,608147578.157709
"609","NEW ZEALAND","BASF",34654797.2830242,1289266.48423425,5576283.43375761,104298204.211086,12400.375,145818551.412102
"610","NEW ZEALAND","BAYER-CROPSCIENCE",24007138.5257034,1697458.60871622,933858.818158827,145581469.333775,28345.958,172219925.286353
"611","NEW ZEALAND","CORTEVA-(DOW/DUPONT)",114714436.358495,12946595.1660897,88421890.2981818,955485665.173839,21133.122,1171568586.99661
"612","NEW ZEALAND","FMC",243388.540545753,15866.4178874989,11227.2540879135,1052962.99515326,499.114,1323445.20767443
"613","NEW ZEALAND","LONZA",49809830.7633023,2300863.01768708,3665033.42206518,151213825.624842,9583.393,206989552.827897
"614","NEW ZEALAND","NUFARM",171338494.097297,16034181.3268474,57793577.4064079,1122602256.98374,28181.792,1367768509.8143
"615","NEW ZEALAND","SINOCHEM",186375.427468873,220.185695416849,12099.1354528682,14628.7769632383,2466.991,213323.525580397
"616","NEW ZEALAND","SUMITOMO CHEMICAL",85092.9344740421,14965.2469763437,42849.5121210238,997059.839592947,249.343,1139967.53316436
"617","NEW ZEALAND","SYNGENTA",91998339.6714437,2280313.11188937,20493393.0631573,202205675.213229,13228.717,316977721.05972
"618","NEW ZEALAND","UNITED-PHOSPHOROUS/UPL",21341392.1483946,499860.107708174,1566429.97982022,32998106.1360852,4375.455,56405788.3720081
"619","NEW ZEALAND","VARIOUS",251123755.283822,20731162.988095,65042460.2324882,1634736836.2018,24970.266,1971634214.70621
"620","NICARAGUA","ADAMA",53005591.9365841,6566325.89353424,2149283.69072366,439602487.891423,1580.314,501323689.412265
"621","NICARAGUA","ADEKA",580742.124720504,99702.5266841535,27831.9351437312,6697933.23999553,624.187,7406209.82654392
"622","NICARAGUA","AMVAC",52048.9070847213,331519.195922429,235500.634835029,22271465.5812353,45.369,22890534.3190775
"623","NICARAGUA","BASF",9900866.36976469,813004.155218485,3185113.9622245,57688599.1335184,2533.136,71587583.620726
"624","NICARAGUA","BAYER-CROPSCIENCE",557944134.129413,622769.909740918,68549416.9335066,45490523.7533655,7159.168,672606844.726026
"625","NICARAGUA","CORTEVA-(DOW/DUPONT)",9058195.25643906,611622.253409998,366524.901276333,108422979.832174,1108.587,118459322.243299
"626","NICARAGUA","FMC",627187.65125094,74595.1328618855,34219.2314142227,5201285.91609643,414.427,5937287.93162347
"627","NICARAGUA","KUMIAI",1138.33591967992,33.1227770327405,123.182355229715,2225.14992011035,30.212,3519.79097205273
"628","NICARAGUA","NISSAN-CHEMICALS",340.430968809895,30.847850685098,14.2551739470812,2063.99016098643,22.416,2449.52415442851
"629","NICARAGUA","NUFARM",8577.79940471638,670.672223049778,558.047081438424,76728.2615311851,35.184,86534.7802403897
"630","NICARAGUA","SUMITOMO CHEMICAL",1010948.77460392,3739.95647994559,130513.041309084,13696441.1384733,141.675,14841642.9108662
"631","NICARAGUA","SYNGENTA",106612530.668375,5920370.95054532,27626482.2245156,213788726.410666,2994.511,353948110.254102
"632","NICARAGUA","UNITED-PHOSPHOROUS/UPL",33497657.020615,3118652.0322773,7734972.92869203,107312406.718472,685.209,151663688.700056
"633","NICARAGUA","VARIOUS",5178715331.83452,97989331.3837414,1453373929.70761,6726497328.62316,17137.039,13456575921.549
"634","NIGERIA","SYNGENTA",3623577673.12592,283242575.008755,1088729872.56771,13716294487.6839,231320.375,18711844608.3863
"635","NIGERIA","VARIOUS",13239119483.8168,591967628.503082,2871951409.0748,30522778234.1422,379516.719,47225816755.5369
"636","NORWAY","ADAMA",14335.3489719639,1574.18887474105,1881.34595758741,68916.4185999502,11.803,86707.3024042425
"637","NORWAY","BASF",4812864.06045078,168273.310452648,1259533.15435882,36142549.857842,1147.448,42383220.3831043
"638","NORWAY","BAYER-CROPSCIENCE",8572689.04042818,146890.432781603,2465629.76210629,8639554.88436225,6175.947,19824764.1196783
"639","NORWAY","CORTEVA-(DOW/DUPONT)",2750698.79333213,166600.364735754,598793.973583623,15604475.3611802,3433.293,19120568.4928317
"640","NORWAY","SYNGENTA",13203983.3652542,272444.62973419,4603926.41697165,14119659.4641754,2656.184,32200013.8761355
"641","NORWAY","UNITED-PHOSPHOROUS/UPL",1258853.07070864,776.404329204113,369974.767280168,49832.9084002296,14.441,1679437.15071824
"642","NORWAY","VARIOUS",335608.622833969,37157.175756824,26130.9086169291,1837241.61842095,522.871,2236138.32562867
"643","PAKISTAN","BAYER-CROPSCIENCE",146385725.571647,11115304.6190354,23440330.921132,663731540.743335,23163.59,844672901.85515
"644","PAKISTAN","FMC",2394289477.62223,143792586.147219,1503571073.7316,9771002804.52862,46944.183,13812655942.0297
"645","PAKISTAN","SYNGENTA",19628035470.1126,291873467.570942,13271033399.2123,19553735648.8811,62340.269,52744677985.7769
"646","PAKISTAN","UNITED-PHOSPHOROUS/UPL",219063128.596126,6302168.3787732,195490842.987159,560312202.231875,7104.364,981168342.193933
"647","PAKISTAN","VARIOUS",7847502410.99927,448699565.853985,5733678993.00937,29352616398.4258,151266.477,43382497368.2884
"648","PANAMA","ADAMA",387241581.827927,32855076.4219437,89105777.2438258,300849960.891819,629.109,810052396.385516
"649","PANAMA","ADEKA",11601.7896102645,1625.15172255723,147.886264239278,109181.25132949,7.641,122556.078926551
"650","PANAMA","AMVAC",2072553.36924652,1298258.47997594,2602414.79986017,64640885.1498702,137.155,70614111.7989529
"651","PANAMA","BASF",10871504.6107124,1006171.56852233,3875630.41441301,61974211.8521573,2141.676,77727518.445805
"652","PANAMA","BAYER-CROPSCIENCE",440190750.645091,1677264.76022656,54323738.0475795,117554055.413279,5093.749,613745808.866176
"653","PANAMA","CORTEVA-(DOW/DUPONT)",52788468.6208432,5996154.01897722,16874596.1975194,379138506.111227,6191.813,454797724.948566
"654","PANAMA","FMC",65361587.7509086,588464.757928995,22736417.4164798,25542290.2825991,632.466,114228760.207917
"655","PANAMA","NISSAN-CHEMICALS",6.42322582660179,0.582034918586754,0.268965546171343,38.9432105846497,0.751,46.2174368760096
"656","PANAMA","NUFARM",1400.75947949105,151.822604299506,45.8689142625318,10199.2877948303,29.074,11797.7387928833
"657","PANAMA","SINOCHEM",148473.687157676,19435.0511256658,8040.88089249137,1303824.01882648,37.762,1479773.63800232
"658","PANAMA","SUMITOMO CHEMICAL",324346.597197924,960.751026140569,38860.5162059419,93234453.9003746,513.606,93598621.7648046
"659","PANAMA","SYNGENTA",636137322.48831,13355947.871205,102645523.704788,871547601.447435,2933.571,1623686395.51174
"660","PANAMA","UNITED-PHOSPHOROUS/UPL",68015141.137601,8024218.98604551,15382522.9993021,193568020.306979,1278.912,284989903.429928
"661","PANAMA","VARIOUS",260856417.291449,39267213.6806189,97338008.7010401,997784832.084004,5120.014,1395246471.75711
